symbol,entry_date,exit_date,entry_price,exit_price,return
ACN,2017-06-22,2017-06-29,122.08000183105467,122.98999786376952,0.007454095831143315
ACN,2017-07-12,2017-07-28,125.47000122070312,128.39999389648438,0.023352137142545804
ACN,2017-08-16,2017-08-18,130.02999877929688,127.44000244140624,-0.019918452374107165
ACN,2017-08-22,2017-09-15,129.30999755859375,135.35000610351562,0.04670952485468094
ACN,2017-10-06,2017-11-13,136.25,143.9199981689453,0.05629356454271783
ACN,2018-01-02,2018-02-01,153.83999633789062,160.4600067138672,0.043031789739753634
ACN,2018-02-16,2018-03-23,162.66000366210938,147.35000610351562,-0.09412269281880092
ACN,2018-04-12,2018-04-13,150.08999633789062,150.1300048828125,0.00026656370109967575
ACN,2018-04-16,2018-04-23,151.4199981689453,153.0399932861328,0.010698686677964364
ACN,2018-05-07,2018-06-11,152.3000030517578,162.75,0.0686145550810715
ACN,2018-06-13,2018-06-15,163.02000427246094,163.47999572753906,0.002821687173491405
ACN,2018-07-10,2018-07-30,166.4600067138672,159.4199981689453,-0.04229249225625198
ACN,2018-08-23,2018-09-20,165.1999969482422,174.1300048828125,0.05405573910130346
ACN,2018-10-01,2018-10-04,173.50999450683594,171.86000061035156,-0.00950950347946311
ACN,2018-11-07,2018-11-14,163.8699951171875,160.2899932861328,-0.02184659753296836
ACN,2018-11-28,2018-12-14,162.2100067138672,155.52999877929688,-0.0411812320947228
ACN,2019-01-04,2019-02-21,141.07000732421875,159.52999877929688,0.13085695397074626
ACN,2019-03-14,2019-03-15,164.82000732421875,166.38999938964844,0.009525494452511163
ACN,2019-03-29,2019-04-17,176.02000427246094,178.9499969482422,0.016645793686301147
ACN,2019-04-23,2019-05-07,180.47999572753903,173.94000244140625,-0.03623666578541962
ACN,2019-06-10,2019-07-19,184.44000244140625,193.92999267578125,0.05145299343286358
ACN,2019-08-27,2019-08-28,197.1600036621093,196.83999633789065,-0.0016230843897074854
ACN,2019-09-05,2019-09-09,199.4900054931641,194.8300018310547,-0.02335958460971166
ACN,2019-09-17,2019-09-24,194.9499969482422,190.13999938964844,-0.024672980938136524
ACN,2019-09-26,2019-10-01,192.1199951171875,189.6199951171875,-0.013012700726309445
ACN,2019-10-07,2019-10-08,186.8099975585937,182.1999969482422,-0.02467748338204201
ACN,2019-10-09,2019-10-18,184.33999633789065,187.0800018310547,0.014863868653559376
ACN,2019-10-28,2019-12-04,182.8699951171875,199.5800018310547,0.09137642675146895
ACN,2019-12-16,2020-01-03,205.0,209.8000030517578,0.023414649032964974
ACN,2020-01-09,2020-01-27,206.1499938964844,206.5500030517578,0.001940379175923157
ACN,2020-02-04,2020-02-21,212.52999877929688,211.88999938964844,-0.0030113367210482522
ACN,2020-03-26,2020-06-04,171.33999633789062,203.1000061035156,0.18536249821666106
ACN,2020-06-05,2020-06-11,208.4900054931641,195.9499969482422,-0.06014680902933289
ACN,2020-06-12,2020-06-30,201.58999633789065,214.72000122070312,0.0651322244225101
ACN,2020-07-01,2020-07-13,214.58999633789065,215.7400054931641,0.005359099561484948
ACN,2020-08-06,2020-08-10,230.88999938964844,230.33999633789065,-0.0023820999316198632
ACN,2020-08-18,2020-09-08,234.22999572753903,232.6499938964844,-0.006745514493765037
ACN,2020-10-01,2020-10-05,225.17999267578125,223.4900054931641,-0.00750505034899096
ACN,2020-10-07,2020-10-20,223.4499969482422,230.38999938964844,0.03105841367728357
ACN,2020-11-06,2020-11-10,236.2899932861328,238.7100067138672,0.010241709325387705
ACN,2020-11-25,2021-01-04,249.3300018310547,256.4599914550781,0.02859659716705365
ACN,2021-01-26,2021-01-27,252.9900054931641,246.1000061035156,-0.027234275030816102
ACN,2021-02-02,2021-02-22,248.75,252.6300048828125,0.0155980095791457
ACN,2021-03-17,2021-04-26,264.2699890136719,289.5199890136719,0.09554622563931647
ACN,2021-05-24,2021-07-12,284.8500061035156,311.57000732421875,0.0938037586384779
ACN,2021-08-23,2021-09-07,332.9200134277344,341.489990234375,0.025741849276059936
ACN,2021-10-13,2021-11-12,330.17999267578125,371.2300109863281,0.12432618335798362
ACN,2021-11-16,2021-11-24,371.1600036621094,362.3699951171875,-0.023682531679582564
ACN,2022-01-18,2022-02-11,348.2799987792969,329.17999267578125,-0.054840950299931523
ACN,2022-02-28,2022-03-08,316.0199890136719,301.6199951171875,-0.04556671855292482
ACN,2022-03-09,2022-03-11,309.4200134277344,311.5799865722656,0.006980715696451645
ACN,2022-03-16,2022-04-12,324.9100036621094,326.7300109863281,0.00560157367795755
ACN,2022-05-04,2022-05-06,314.8599853515625,295.739990234375,-0.06072538908314673
ACN,2022-05-13,2022-06-13,286.7699890136719,276.5,-0.035812635237720936
ACN,2022-07-05,2022-08-19,275.1700134277344,315.2900085449219,0.1458007528415659
ACN,2022-10-04,2022-11-04,274.3099975585937,261.1600036621094,-0.04793844195808217
ACN,2022-11-10,2022-11-29,287.0199890136719,287.9800109863281,0.00334479133650345
ACN,2022-11-30,2022-12-06,300.92999267578125,285.4100036621094,-0.05157342036821477
ACN,2023-01-11,2023-02-10,281.0799865722656,283.9599914550781,0.010246211115682025
ACN,2023-03-16,2023-04-11,252.9199981689453,286.3299865722656,0.13209706090936768
ACN,2023-05-18,2023-06-26,287.4800109863281,297.4100036621094,0.03454150652670429
ACN,2023-07-17,2023-07-20,319.7799987792969,312.4700012207031,-0.02285945833541303
ACN,2023-08-01,2023-08-02,320.9700012207031,317.7799987792969,-0.009938631115911534
ACN,2023-08-29,2023-09-14,323.45001220703125,316.5899963378906,-0.021208890432039107
ACN,2023-10-09,2023-10-25,312.010009765625,292.67999267578125,-0.06195319536178989
ACN,2023-11-02,2023-11-30,308.1199951171875,333.1400146484375,0.08120219371590642
ACN,2024-01-12,2024-02-08,356.3299865722656,368.4800109863281,0.034097675951834105
ACN,2024-03-08,2024-03-15,378.1700134277344,374.6000061035156,-0.009440217884702728
ACN,2024-04-10,2024-04-15,324.3999938964844,313.2699890136719,-0.03430951014864714
ACN,2024-04-16,2024-05-30,313.94000244140625,284.79998779296875,-0.0928203300688838
ACN,2024-06-11,2024-07-12,294.2200012207031,310.6300048828125,0.055774602657960415
ACN,2024-08-15,2024-09-13,325.1300048828125,349.5799865722656,0.07520063150820455
ACN,2024-10-14,2024-10-24,364.6000061035156,364.2300109863281,-0.0010147973422756085
ACN,2024-10-30,2024-12-12,346.57000732421875,360.17999267578125,0.03927052273404108
ACN,2025-01-16,2025-02-25,350.5599975585937,362.9500122070313,0.03534349251119773
ADBE,2010-02-19,2010-03-01,33.880001068115234,34.88999938964844,0.02981104751155761
ADBE,2010-03-05,2010-03-25,35.15999984741211,35.869998931884766,0.020193375641465394
ADBE,2010-04-01,2010-04-30,35.7400016784668,33.599998474121094,-0.05987697548528781
ADBE,2010-05-03,2010-05-04,33.59000015258789,33.13999938964844,-0.013396866951332354
ADBE,2010-05-28,2010-06-01,32.08000183105469,32.130001068115234,0.0015585796199095725
ADBE,2010-06-02,2010-06-25,32.939998626708984,29.850000381469727,-0.09380687231522145
ADBE,2010-07-09,2010-08-13,27.200000762939453,28.01000022888184,0.029779391294945334
ADBE,2010-08-18,2010-08-19,28.100000381469727,27.690000534057617,-0.01459074170271113
ADBE,2010-09-03,2010-09-17,29.489999771118164,32.779998779296875,0.11156320901029182
ADBE,2010-09-20,2010-10-21,33.11000061035156,27.700000762939453,-0.16339473716955233
ADBE,2010-12-03,2011-01-19,29.13999938964844,33.90999984741211,0.1636925380121368
ADBE,2011-02-18,2011-02-22,35.38999938964844,33.7400016784668,-0.0466232760564631
ADBE,2011-03-02,2011-03-15,34.47999954223633,33.040000915527344,-0.041763301793117935
ADBE,2011-03-30,2011-04-12,32.95000076293945,34.09000015258789,0.034597856244381386
ADBE,2011-04-27,2011-05-06,33.650001525878906,33.400001525878906,-0.007429420168309164
ADBE,2011-05-09,2011-05-10,33.970001220703125,34.75,0.02296139980181988
ADBE,2011-05-31,2011-06-02,34.630001068115234,34.2599983215332,-0.010684456689858512
ADBE,2011-06-21,2011-06-24,32.0099983215332,29.96999931335449,-0.0637300567056388
ADBE,2011-06-27,2011-07-15,30.88999938964844,29.290000915527344,-0.051796649586767995
ADBE,2011-07-25,2011-07-28,29.64999961853028,28.020000457763672,-0.0549746772930112
ADBE,2011-08-18,2011-08-19,23.280000686645508,22.690000534057617,-0.02534364841863357
ADBE,2011-08-23,2011-09-22,23.780000686645508,24.309999465942383,0.02228758469273351
ADBE,2011-10-07,2011-11-16,25.280000686645508,28.540000915527344,0.12895570175375726
ADBE,2011-12-01,2011-12-08,27.13999938964844,27.3799991607666,0.008843027874558373
ADBE,2011-12-29,2012-01-27,28.309999465942383,31.049999237060547,0.09678558187238573
ADBE,2012-02-14,2012-02-28,32.439998626708984,33.27000045776367,0.025585754198254484
ADBE,2012-04-03,2012-04-05,34.310001373291016,33.59000015258789,-0.02098517026768809
ADBE,2012-04-27,2012-05-08,33.58000183105469,32.66999816894531,-0.02709957154522269
ADBE,2012-05-10,2012-06-01,31.920000076293945,29.81999969482422,-0.06578948547776897
ADBE,2012-06-06,2012-06-22,31.690000534057617,31.56999969482422,-0.003786709915149178
ADBE,2012-06-28,2012-07-16,31.170000076293945,30.39999961853028,-0.024703254920723672
ADBE,2012-08-22,2012-08-23,33.84000015258789,33.5,-0.010047285787671334
ADBE,2012-08-29,2012-08-30,31.959999084472656,31.459999084472656,-0.015644556142772825
ADBE,2012-09-06,2012-09-21,32.790000915527344,33.83000183105469,0.03171701392160875
ADBE,2012-09-24,2012-09-25,33.41999816894531,32.900001525878906,-0.015559445588168797
ADBE,2012-10-05,2012-10-09,32.470001220703125,31.690000534057617,-0.024022194558717014
ADBE,2012-10-16,2012-10-25,33.2400016784668,33.400001525878906,0.004813472904117155
ADBE,2012-11-21,2012-12-26,32.84000015258789,37.54999923706055,0.1434226267535963
ADBE,2013-01-04,2013-01-08,38.130001068115234,38.13999938964844,0.000262216660192216
ADBE,2013-01-10,2013-01-16,38.619998931884766,37.880001068115234,-0.019161001663275168
ADBE,2013-01-18,2013-01-25,37.97999954223633,38.31999969482422,0.008952084167610064
ADBE,2013-02-08,2013-02-25,39.119998931884766,38.11000061035156,-0.025817953709349473
ADBE,2013-02-27,2013-03-21,39.59999847412109,42.18000030517578,0.06515156390070942
ADBE,2013-04-12,2013-04-15,45.02999877929688,44.59999847412109,-0.009549196465301613
ADBE,2013-04-23,2013-05-09,44.869998931884766,43.970001220703125,-0.02005789464242891
ADBE,2013-06-14,2013-06-19,42.84000015258789,45.77999877929688,0.06862741867967492
ADBE,2013-06-27,2013-07-29,45.93000030517578,47.16999816894531,0.026997558361213425
ADBE,2013-08-02,2013-08-16,47.45000076293945,45.400001525878906,-0.04320335519702856
ADBE,2013-09-09,2013-09-27,47.25,52.02999877929688,0.10116399532903464
ADBE,2013-10-14,2013-11-01,52.630001068115234,54.61000061035156,0.03762111917257527
ADBE,2013-11-12,2013-11-21,56.2400016784668,56.22999954223633,-0.00017784736721115912
ADBE,2013-12-04,2013-12-05,56.04999923706055,55.040000915527344,-0.018019595633917307
ADBE,2013-12-06,2013-12-09,55.59999847412109,55.43999862670898,-0.002877695176315198
ADBE,2013-12-26,2014-01-16,59.58000183105469,61.630001068115234,0.03440750543904869
ADBE,2014-01-22,2014-01-23,61.77000045776367,60.880001068115234,-0.014408278825527754
ADBE,2014-02-07,2014-02-27,62.880001068115234,69.91999816894531,0.11195923952361175
ADBE,2014-03-20,2014-04-21,68.48999786376953,64.30000305175781,-0.06117674029346376
ADBE,2014-04-24,2014-05-06,63.220001220703125,59.43999862670898,-0.05979124519150247
ADBE,2014-05-30,2014-07-09,64.54000091552734,71.56999969482422,0.10892467740274792
ADBE,2014-08-15,2014-09-03,70.06999969482422,72.43000030517578,0.03368061396646316
ADBE,2014-10-22,2014-12-04,65.04000091552734,73.02999877929688,0.12284744390066638
ADBE,2014-12-22,2015-01-06,74.5,70.52999877929688,-0.05328860698930371
ADBE,2015-02-05,2015-02-06,73.0999984741211,72.54000091552734,-0.007660705475828422
ADBE,2015-02-23,2015-03-11,78.0999984741211,76.01000213623047,-0.026760517013110552
ADBE,2015-03-18,2015-04-27,76.88999938964844,76.55000305175781,-0.004421853824808308
ADBE,2015-05-05,2015-05-06,75.0,74.4800033569336,-0.00693328857421871
ADBE,2015-05-07,2015-05-13,74.7300033569336,77.08000183105469,0.03144651904934048
ADBE,2015-06-16,2015-06-26,79.94000244140625,82.73999786376953,0.03502621136915285
ADBE,2015-07-17,2015-07-20,82.0999984741211,82.08999633789062,-0.00012182870178278904
ADBE,2015-08-12,2015-08-20,83.81999969482422,82.69000244140625,-0.013481236668242857
ADBE,2015-09-17,2015-09-21,80.30999755859375,83.31999969482422,0.03747979364629406
ADBE,2015-10-05,2015-11-05,85.83999633789062,90.5500030517578,0.05486960525169704
ADBE,2015-11-27,2015-12-04,92.16999816894533,92.58000183105467,0.004448341871048145
ADBE,2015-12-17,2016-01-08,94.1999969482422,87.8499984741211,-0.0674097524399081
ADBE,2016-01-22,2016-02-12,89.62999725341797,76.66999816894531,-0.14459443804098115
ADBE,2016-02-17,2016-03-30,81.8499984741211,93.77999877929688,0.14575443527891752
